wavelength,A18,A24,A28,D50,D55,D65,D75,D95,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,FL3.1,FL3.2,FL3.3,FL3.4,FL3.5,FL3.6,FL3.7,FL3.8,FL3.9,FL3.10,FL3.11,FL3.12,FL3.13,FL3.14,FL3.15,L-B1,L-B2,L-B3,L-B4,L-B5,L-BH1,L-RGB1,L-V1,L-V2,L-1,L-2,L-3,L-4,L-5,L-6,L-7,L-8,L-9,L-10,L-11,L-12,L-13,L-14,L-15,L-LIFX-R,L-LIFX-G,L-LIFX-B
477,0.00147988,0.00309814,0.00432002,0.00905128,0.0098172,0.0112554,0.0121662,0.0139646,0.00901189,0.00521623,0.00332379,0.00210773,0.0085805,0.00449882,0.00950786,0.00808048,0.00626311,0.00505199,0.00337661,0.00144224,0.00185489,0.00476159,0.00822265,0.00205047,0.00686974,0.00823796,0.00129527,0.00299091,0.00435064,0.00611728,0.00552666,0.00389688,0.00769252,0.0101593,0.0111818,0.00255275,0.00283201,0.0034347,0.00386716,0.00559754,0.00148198,0.0018808,0.00402461,0.00783852,0.00154891,0.000814355,0.00341009,0.00275277,0.00482465,0.0010063,0.000507118,0.00396702,0.00285617,0.00463442,0.00118331,0.00308883,0.00379858,0.00631216,0.00936165,0.00120952,0.00200277,0.0394288
478,0.00151672,0.00314754,0.00437053,0.00910721,0.00987221,0.0112865,0.0121982,0.0139766,0.00902464,0.00522087,0.00332525,0.00210922,0.00858655,0.00450028,0.00951876,0.00811741,0.00629794,0.00513937,0.00350066,0.00160136,0.00185577,0.00476985,0.00822619,0.00208293,0.0069148,0.00828964,0.00138399,0.00304097,0.00435337,0.00614318,0.00549571,0.00402301,0.00782366,0.0103183,0.0112466,0.00253466,0.0027829,0.00344865,0.00366762,0.00533941,0.00143374,0.00192786,0.00413826,0.00792806,0.00154398,0.000756065,0.00337905,0.00279298,0.00470791,0.000946247,0.000482265,0.00387413,0.00283506,0.00441583,0.00112291,0.0029224,0.00382328,0.00632402,0.00934897,0.00114579,0.00206323,0.0351797
479,0.00155428,0.00319746,0.00442132,0.0091372,0.00990458,0.011287,0.0121966,0.0139582,0.00903363,0.00522404,0.00332619,0.00211022,0.00859061,0.00450122,0.00952629,0.00815178,0.00633041,0.00525703,0.00366528,0.00180872,0.00185634,0.00477714,0.00822851,0.00211604,0.00695696,0.00833783,0.00150305,0.0031095,0.00435719,0.00617896,0.00547567,0.00416307,0.00796506,0.0104909,0.011301,0.00252636,0.00274969,0.00348237,0.00349158,0.00511456,0.00139267,0.0019906,0.00425381,0.00801744,0.00154674,0.00070262,0.00335576,0.00284071,0.00459913,0.000894178,0.000460706,0.00379518,0.00282672,0.00422682,0.00107549,0.00278053,0.00385315,0.00634166,0.00934441,0.00112281,0.0021241,0.0324023
480,0.00159257,0.00324788,0.00447239,0.00913152,0.0099054,0.0112444,0.0121468,0.0138946,0.00903704,0.00522522,0.00332653,0.00211058,0.00859209,0.00450156,0.00952909,0.00818357,0.00635982,0.00540228,0.00386523,0.00205542,0.00185655,0.00478394,0.00822934,0.00215015,0.00699569,0.00838222,0.00164951,0.0031956,0.0043621,0.00622434,0.00546855,0.00432481,0.00812655,0.0106891,0.0113402,0.00252691,0.00273203,0.00353114,0.00333988,0.00492456,0.00135914,0.00206963,0.00437095,0.00810698,0.00155724,0.000654121,0.00333852,0.00289538,0.00449866,0.000848446,0.000442327,0.00372923,0.0028304,0.00406132,0.00104223,0.00266052,0.00388889,0.00636875,0.00934744,0.00110897,0.00220506,0.0299052
481,0.0016316,0.00329882,0.00452373,0.00909215,0.00987626,0.0111613,0.0120517,0.0137891,0.00903382,0.00522309,0.0033251,0.00211058,0.00858902,0.00449942,0.00952841,0.00821352,0.00638637,0.00611968,0.00458915,0.0027389,0.00185612,0.00478978,0.00822422,0.00218387,0.00702971,0.00842166,0.00230288,0.00388802,0.0050017,0.00673173,0.0061062,0.00454058,0.00834336,0.0109578,0.0113674,0.00253627,0.00273004,0.00359499,0.00321163,0.00476794,0.00133324,0.00216566,0.00448935,0.0081963,0.00157539,0.000610453,0.00332786,0.00295682,0.00440771,0.000808351,0.000426986,0.00367636,0.00284523,0.00391928,0.00102139,0.00255972,0.00393059,0.00640534,0.00935807,0.00110866,0.00233072,0.0270071
482,0.00167139,0.00335026,0.00457535,0.00901659,0.00981525,0.0110349,0.0119078,0.0136382,0.00902576,0.00521801,0.00332172,0.00211058,0.00858124,0.00449434,0.0095265,0.00824206,0.00641094,0.0076032,0.00601365,0.00400338,0.0018551,0.00479448,0.00821203,0.00221703,0.00705983,0.00845691,0.00363974,0.00540839,0.00652456,0.00790804,0.00763006,0.00481259,0.00861321,0.0112952,0.0113898,0.00255433,0.00274405,0.00367317,0.00310658,0.0046441,0.00131512,0.0022796,0.00460868,0.00828518,0.00160114,0.000571583,0.00332392,0.00302474,0.00432731,0.000773146,0.000414627,0.00363641,0.00287052,0.0037996,0.00101184,0.00247535,0.00397822,0.0064512,0.00937617,0.00109629,0.0024413,0.0250698
483,0.00171194,0.00340221,0.00462724,0.00892273,0.00973585,0.0108867,0.0117393,0.0134661,0.0090152,0.00521194,0.00331767,0.00211058,0.0085709,0.00448828,0.00952357,0.00826859,0.00643385,0.00932425,0.00766554,0.00546012,0.00185389,0.004799,0.00819747,0.00225178,0.00708865,0.00849048,0.00520267,0.00720514,0.00835311,0.00938476,0.00945653,0.00510334,0.00888967,0.011643,0.0114086,0.0025801,0.00277112,0.0037638,0.00302229,0.00454927,0.00130515,0.00241065,0.00472828,0.00837259,0.00163416,0.000537184,0.00332633,0.00309869,0.00425698,0.000742466,0.000405092,0.003609,0.00290485,0.0037013,0.00101402,0.00240882,0.00403079,0.0065026,0.00939864,0.00110684,0.00260498,0.0228353
484,0.00175327,0.00345468,0.0046794,0.00883912,0.00965984,0.0107513,0.011585,0.0133115,0.00900451,0.00520686,0.00331429,0.00211058,0.00856014,0.00448319,0.00951981,0.00829255,0.00645541,0.0107543,0.00907162,0.00672037,0.00185287,0.00480428,0.00818527,0.00229024,0.00711877,0.00852485,0.00653422,0.00872672,0.00990981,0.0107934,0.011002,0.00537534,0.00912633,0.011943,0.011425,0.00261226,0.00280682,0.00386499,0.00295516,0.00447789,0.00130375,0.00255722,0.00484733,0.008457,0.00167396,0.000506774,0.0033347,0.00317817,0.00419553,0.00071628,0.000398197,0.00359376,0.00294652,0.00362406,0.00102889,0.00236364,0.00408729,0.00655573,0.00942254,0.00111735,0.00275489,0.0213
485,0.00179537,0.00350766,0.00473183,0.00878421,0.00960151,0.010651,0.0114698,0.0131991,0.00899605,0.00520473,0.00331286,0.00211058,0.00855111,0.00448106,0.00951543,0.00831336,0.00647594,0.0113646,0.00975869,0.00739541,0.00185245,0.00481126,0.00818016,0.00233457,0.00715279,0.00856254,0.007177,0.00942156,0.0106171,0.0117654,0.0116828,0.00559111,0.00927675,0.0121371,0.0114402,0.00264984,0.00284814,0.0039751,0.00290276,0.00442596,0.00131133,0.00271852,0.00496513,0.00853726,0.00172014,0.000480029,0.00334872,0.00326267,0.00414224,0.000694534,0.000393886,0.00359027,0.00299418,0.00356735,0.00105707,0.00234174,0.00414755,0.00661028,0.00944727,0.0011194,0.00298042,0.0192828
486,0.00183827,0.00356115,0.00478453,0.00875476,0.00955855,0.0105819,0.0113891,0.013124,0.00899054,0.00520473,0.003315,0.00211413,0.00854463,0.00448106,0.00950764,0.00833207,0.00649607,0.0113866,0.00991497,0.00763181,0.00185969,0.00482487,0.00818016,0.00239289,0.00719953,0.00861184,0.00731099,0.00951046,0.010699,0.0123984,0.0117317,0.00577138,0.00936537,0.012255,0.011456,0.00269251,0.00289494,0.00409277,0.00286501,0.00439302,0.00132819,0.00289526,0.00508133,0.00861326,0.00177254,0.000456941,0.00336811,0.00335176,0.00409745,0.000676855,0.000392301,0.00359802,0.00304727,0.00352958,0.00109835,0.00234145,0.00421142,0.00666611,0.00947252,0.00112903,0.00314932,0.017921
487,0.00188197,0.00361516,0.00483749,0.00875072,0.00953093,0.0105441,0.0113432,0.013086,0.0089863,0.00520473,0.00332008,0.0021226,0.00853925,0.00448106,0.00949461,0.00834966,0.00651573,0.0114038,0.010042,0.00782985,0.00187697,0.00484551,0.00818016,0.00246569,0.0072577,0.00867129,0.00741951,0.00958126,0.0107641,0.0129957,0.0117702,0.00594852,0.00944386,0.0123603,0.0114721,0.0027398,0.00294646,0.0042165,0.00284137,0.00437808,0.00135465,0.00308769,0.00519564,0.00868485,0.00183092,0.000437446,0.00339247,0.00344502,0.00406121,0.000662974,0.000393594,0.00361653,0.00310509,0.00350927,0.00115269,0.00236183,0.00428022,0.0067262,0.00950271,0.00116064,0.0033366,0.0166636
488,0.00192649,0.00366968,0.00489071,0.00877013,0.00951904,0.0105344,0.011328,0.0130794,0.00898208,0.00520473,0.00332614,0.00213271,0.0085337,0.00448106,0.00947795,0.00836541,0.0065342,0.0114161,0.0101367,0.0079814,0.00189759,0.00486741,0.00818016,0.00254362,0.00731477,0.00872877,0.00750009,0.00963302,0.0108116,0.0134968,0.0117981,0.00610246,0.00950673,0.0124451,0.0114863,0.00279163,0.00300302,0.00434608,0.00283227,0.00438013,0.0013911,0.00329738,0.00530722,0.00875125,0.00189499,0.000421586,0.00342215,0.00354187,0.00403361,0.000653247,0.000398083,0.00364517,0.00316725,0.00350637,0.00122014,0.002402,0.00435522,0.00679353,0.00954216,0.00117767,0.00361905,0.0151654
489,0.00197182,0.00372472,0.00494419,0.00880756,0.00952148,0.0105453,0.0113341,0.0130922,0.00897664,0.00520473,0.00333123,0.00214118,0.00852669,0.00448106,0.0094593,0.0083786,0.00655078,0.0114236,0.0101958,0.00807831,0.00191487,0.00488479,0.00818016,0.00261732,0.0073582,0.00877215,0.00755025,0.00966478,0.0108407,0.0138417,0.011815,0.00621312,0.00954848,0.0125017,0.0114964,0.00284815,0.00306569,0.00448193,0.00283885,0.00439858,0.001438,0.00352668,0.00541503,0.00881152,0.00196446,0.00040949,0.00345784,0.00364169,0.00401484,0.000648322,0.000406203,0.00368323,0.00323359,0.00352145,0.00130071,0.00246077,0.0044363,0.00686782,0.00959065,0.0012229,0.00386152,0.0141745
490,0.00201799,0.00378028,0.00499794,0.00885832,0.00953662,0.0105705,0.0113539,0.0131151,0.00896873,0.00520473,0.00333336,0.00214473,0.00851696,0.00448106,0.00944029,0.0083885,0.00656475,0.0114261,0.0102162,0.00811242,0.00192212,0.00489186,0.00818016,0.00267744,0.00737546,0.00878931,0.00756752,0.00967557,0.0108506,0.0139701,0.0118208,0.00626046,0.00956362,0.0125223,0.0115002,0.00290936,0.00313501,0.00462396,0.00286178,0.00443279,0.00149574,0.00377725,0.00551833,0.00886509,0.00203901,0.000401236,0.00349985,0.0037439,0.00400492,0.000648708,0.000418382,0.00373002,0.00330386,0.00355452,0.00139444,0.0025372,0.00452321,0.00694856,0.00964754,0.00127495,0.00419879,0.0128619
491,0.00206501,0.00383635,0.00505194,0.00892413,0.00956574,0.010612,0.0113901,0.0131504,0.00894934,0.00519637,0.00332783,0.00214055,0.00849671,0.00447418,0.0094198,0.00839572,0.00657627,0.011094,0.00989947,0.00784655,0.00191322,0.00488234,0.00816611,0.00272172,0.00737248,0.00878345,0.00731298,0.0093716,0.0105152,0.0136745,0.0114681,0.00626862,0.00952955,0.0124774,0.0114797,0.00297477,0.00321007,0.00477091,0.00290039,0.00448154,0.00156458,0.00404887,0.0056169,0.00891182,0.0021183,0.000396737,0.00354775,0.00384806,0.00400355,0.000654455,0.000434882,0.00378498,0.00337748,0.00360444,0.00150135,0.00263081,0.00461326,0.0070322,0.00970723,0.00129208,0.00446952,0.0120023
492,0.00211288,0.00389294,0.00510619,0.00900801,0.0096112,0.0106732,0.0114462,0.0132011,0.00891439,0.005175,0.00331378,0.00212999,0.00846267,0.00445658,0.00939629,0.00840164,0.0065863,0.0102579,0.00910232,0.00717823,0.00189171,0.00485964,0.00813101,0.00275794,0.00736536,0.00876933,0.00667428,0.00860763,0.00967227,0.0129212,0.0105821,0.0062751,0.00944167,0.012361,0.0114275,0.00304399,0.00329021,0.00492188,0.00295412,0.00454357,0.00164468,0.00434129,0.00571044,0.00895144,0.00220194,0.000395904,0.00360124,0.00395372,0.00401044,0.000665674,0.000455961,0.00384754,0.00345392,0.00367029,0.00162126,0.002741,0.00470378,0.00711515,0.00976406,0.00133527,0.00485625,0.011041
493,0.00216161,0.00395006,0.0051607,0.00909565,0.00966305,0.0107385,0.0115053,0.0132497,0.00887,0.00514621,0.00329497,0.00211607,0.00842031,0.00443286,0.00937073,0.00840668,0.00659535,0.00915833,0.00805448,0.00630142,0.00186535,0.00483255,0.00808545,0.00279183,0.00735687,0.00875212,0.00583882,0.00760562,0.00856652,0.0119099,0.00942069,0.00627981,0.00932152,0.0122007,0.0113576,0.00311671,0.00337515,0.00507531,0.00302332,0.00461926,0.00173675,0.00465562,0.00579902,0.00898462,0.0022897,0.000398853,0.00365963,0.00406035,0.00402528,0.000682904,0.000482306,0.00391696,0.00353305,0.00375087,0.00175485,0.00286725,0.00479441,0.00719703,0.00981738,0.00135955,0.00518041,0.0103256
494,0.00221122,0.00400769,0.00521546,0.00916559,0.00970603,0.0107846,0.0115426,0.0132705,0.00882232,0.00511555,0.00327519,0.00210176,0.00837512,0.00440762,0.00934409,0.00841126,0.00660393,0.00803562,0.00698569,0.00541006,0.00184193,0.00480985,0.00804002,0.00282911,0.00734976,0.00873702,0.004994,0.00658753,0.00744279,0.0108406,0.00824161,0.0062827,0.00919062,0.012024,0.0112838,0.0031926,0.00346469,0.00522923,0.00310858,0.0047097,0.00184171,0.00499334,0.0058829,0.0090125,0.00238141,0.000405775,0.00372196,0.00416738,0.00404772,0.000706846,0.000514792,0.00399243,0.00361492,0.0038447,0.00190318,0.0030091,0.00488497,0.00727768,0.00986684,0.00139939,0.00565954,0.00951381
495,0.00226171,0.00406584,0.00527046,0.00920475,0.0097307,0.0107972,0.011543,0.0132479,0.00877747,0.00508861,0.00325822,0.00209009,0.00833255,0.00438543,0.00931733,0.00841582,0.00661257,0.0071302,0.00612564,0.0046981,0.00182922,0.00480034,0.0080053,0.00287552,0.00734677,0.0087292,0.00432723,0.0057753,0.00654589,0.00991304,0.00730278,0.00628368,0.00907048,0.0118584,0.0112202,0.00327132,0.00355847,0.00538209,0.00321011,0.00481528,0.00196017,0.00535508,0.00596226,0.00903584,0.00247679,0.000416763,0.00378745,0.00427431,0.00407734,0.000738046,0.000554115,0.00407322,0.00369944,0.00395045,0.00206679,0.003166,0.00497799,0.00735862,0.00991551,0.00145115,0.00604872,0.00902491
496,0.00231309,0.00412451,0.00532572,0.00921461,0.00973818,0.0107779,0.0115079,0.013184,0.00873464,0.00506489,0.00324341,0.00208049,0.00829173,0.00436547,0.0092897,0.00841997,0.00662064,0.00642394,0.00545603,0.00415049,0.001825,0.00480034,0.00798253,0.00293628,0.00735047,0.00872732,0.00382608,0.00515372,0.00585995,0.00910218,0.0065872,0.00627795,0.00896063,0.0116995,0.0111689,0.0033526,0.00365608,0.0055333,0.00332732,0.00493492,0.00209198,0.00573973,0.00603694,0.00905461,0.00257546,0.00043178,0.00385583,0.00438078,0.00411379,0.000776769,0.000600653,0.00415876,0.00378628,0.00406734,0.00224533,0.00333717,0.005076,0.0074415,0.00996654,0.00151648,0.00646556,0.00861777
497,0.00236538,0.0041837,0.00538121,0.00919261,0.00972678,0.0107237,0.0114345,0.0130769,0.00868963,0.00504068,0.00322824,0.00207088,0.00824893,0.00434467,0.00926048,0.00842346,0.00662784,0.00574848,0.00481564,0.00363016,0.00182173,0.00480034,0.00796391,0.00301025,0.00735928,0.00872624,0.0033566,0.00456577,0.00521187,0.00827456,0.0059121,0.00626245,0.00884636,0.0115277,0.0111207,0.00343622,0.0037572,0.00568226,0.00345962,0.00506781,0.00223691,0.00614587,0.0061069,0.00906904,0.00267717,0.000450871,0.00392684,0.00448653,0.00415675,0.000823368,0.000654899,0.00424858,0.00387527,0.00419459,0.0024386,0.00352187,0.00517885,0.00752588,0.0100195,0.00159011,0.00706465,0.00812725
498,0.00241859,0.00424341,0.00543695,0.00915074,0.00970366,0.0106476,0.0113368,0.0129388,0.0086435,0.00501671,0.00321364,0.00206199,0.00820536,0.0043243,0.00923074,0.00842692,0.0066351,0.0051188,0.00421982,0.00314805,0.00181921,0.00480034,0.00794643,0.00309358,0.00736979,0.00872541,0.00292385,0.00402067,0.00461053,0.00746748,0.00528667,0.0062397,0.00872786,0.0113481,0.0110721,0.0035216,0.00386083,0.00582798,0.00360645,0.00521272,0.00239518,0.00657287,0.00617227,0.00907893,0.00278103,0.000473707,0.00399964,0.00459098,0.0042053,0.000877953,0.000717012,0.00434184,0.00396577,0.00433084,0.0026458,0.00371935,0.0052862,0.00761124,0.0100739,0.00162072,0.00755006,0.00779228
499,0.00247273,0.00430364,0.00549293,0.00910937,0.00968123,0.0105717,0.0112388,0.0127903,0.00859729,0.00499374,0.00320056,0.00205449,0.00816226,0.00430559,0.00920152,0.008431,0.00664336,0.00454992,0.00368393,0.00271509,0.00181722,0.00480034,0.00792707,0.00318246,0.0073786,0.0087243,0.00253292,0.00352764,0.00406482,0.00671826,0.0047201,0.00621224,0.00860533,0.0111657,0.0110197,0.00360795,0.00396567,0.0059695,0.00376715,0.00536806,0.00256705,0.00702015,0.00623327,0.00908384,0.00288592,0.000499771,0.00407313,0.00469347,0.00425821,0.000940495,0.000786966,0.00443764,0.00405696,0.00447451,0.00286569,0.00392881,0.00539517,0.00769762,0.0101264,0.0016485,0.00824187,0.00741695
500,0.0025278,0.00436439,0.00554915,0.00908169,0.00966745,0.0105104,0.0111562,0.0126462,0.00855206,0.0049725,0.00318991,0.0020491,0.00812082,0.0042898,0.00917389,0.00843631,0.00665356,0.00405684,0.0032233,0.00234222,0.00181556,0.00480034,0.00790284,0.00327304,0.00738229,0.00872237,0.00218887,0.00309591,0.00358364,0.00606419,0.0042216,0.00618259,0.00847899,0.0109855,0.0109602,0.00369475,0.00407073,0.00610608,0.00394092,0.00553245,0.00275243,0.00748619,0.00629008,0.00908365,0.00299099,0.000528749,0.00414655,0.00479353,0.00431454,0.00101111,0.000864934,0.00453525,0.00414829,0.00462433,0.0030973,0.00414946,0.00550287,0.00778491,0.0101739,0.0016953,0.00881502,0.00720443
501,0.00258382,0.00442567,0.0056056,0.00906439,0.00965988,0.0104602,0.0110851,0.0125032,0.00850842,0.00495285,0.00318053,0.00204506,0.00808133,0.0042756,0.00914797,0.00844448,0.00666758,0.00361538,0.00281377,0.00200663,0.001814,0.00479788,0.0078696,0.00336611,0.00738088,0.00871508,0.00186771,0.00269966,0.00314085,0.00546598,0.00376573,0.00614136,0.00834451,0.0108022,0.0108885,0.0037818,0.00417575,0.00623728,0.00412696,0.00570507,0.00295065,0.00796838,0.00634282,0.00907871,0.00309602,0.000560727,0.00421963,0.00489104,0.00437397,0.00109012,0.000951396,0.00463424,0.00423968,0.0047795,0.00334013,0.00438038,0.00560893,0.0078729,0.0102161,0.00176869,0.00964082,0.00697813
502,0.0026408,0.00448747,0.00566229,0.00905623,0.00965733,0.0104198,0.0110242,0.0123582,0.00846566,0.00493416,0.00317133,0.00204135,0.00804292,0.00426171,0.009123,0.00845589,0.00668569,0.00320167,0.00243085,0.00168946,0.00181252,0.00479166,0.00782782,0.00346488,0.0073772,0.0087002,0.00155722,0.00232145,0.00271889,0.00488568,0.00333394,0.00608331,0.00820141,0.0106124,0.0108054,0.00386886,0.00428036,0.00636264,0.00432458,0.00588508,0.003161,0.00846415,0.00639169,0.00906925,0.00320069,0.000595732,0.00429204,0.00498581,0.00443612,0.00117776,0.00104669,0.00473416,0.00433097,0.00493911,0.00359351,0.00462061,0.00571315,0.00796126,0.0102528,0.00180539,0.0102808,0.00680689
503,0.00269875,0.00454979,0.00571921,0.00905851,0.00966056,0.0103902,0.0109757,0.0122245,0.00842286,0.00491642,0.00316341,0.00203829,0.00800514,0.00424946,0.0090987,0.00846937,0.00670635,0.00283111,0.00208949,0.00140762,0.00181127,0.00478338,0.00778134,0.00356917,0.00737202,0.00868063,0.00128018,0.00198309,0.00233956,0.00436267,0.0029457,0.00601718,0.0080556,0.0104241,0.0107162,0.00395603,0.00438432,0.00648237,0.00453182,0.00607105,0.00338233,0.00896861,0.00643673,0.00905603,0.00330494,0.000633901,0.00436383,0.00507799,0.00450061,0.00127462,0.00115168,0.00483482,0.00442234,0.00510275,0.00385691,0.00486938,0.00581775,0.00804704,0.0102864,0.00186953,0.0111863,0.00663753
504,0.00275767,0.00461263,0.00577635,0.00907178,0.00966997,0.0103713,0.0109411,0.0121204,0.00837911,0.0048996,0.00315785,0.00203621,0.00796752,0.00424016,0.00907477,0.00848373,0.00672802,0.00251912,0.00180461,0.00117799,0.00181042,0.00477478,0.00773403,0.00367877,0.00736617,0.00865927,0.00105939,0.00170638,0.00202464,0.00393632,0.00262049,0.00595173,0.00791302,0.0102453,0.010626,0.00404363,0.00448752,0.00659707,0.00474611,0.00626133,0.00361317,0.00947553,0.00647795,0.00904008,0.00340887,0.000675475,0.00443529,0.00516789,0.00456719,0.00138151,0.00126745,0.00493623,0.00451422,0.00527032,0.00412994,0.00512603,0.00592492,0.00812739,0.010319,0.00192469,0.0119334,0.00652793
505,0.00281759,0.00467599,0.00583373,0.00909538,0.00968504,0.010362,0.0109205,0.0120562,0.00833347,0.0048837,0.00315576,0.00203544,0.00792958,0.00423515,0.00905093,0.00849779,0.00674919,0.00228112,0.00159116,0.00101747,0.0018101,0.00476755,0.00768973,0.0037935,0.00736043,0.00863904,0.000917607,0.00151313,0.00179592,0.00364599,0.00237781,0.00589573,0.00777958,0.0100839,0.0105402,0.00413183,0.00458981,0.00670713,0.00496542,0.00645452,0.00385204,0.00997931,0.00651545,0.00902218,0.00351252,0.000720656,0.00450659,0.00525578,0.00463559,0.00149901,0.00139485,0.00503829,0.00460689,0.00544152,0.00441197,0.00538968,0.00603444,0.00820187,0.0103503,0.00199097,0.0130075,0.00636382
506,0.00287851,0.00473988,0.00589133,0.0091305,0.00970632,0.0103638,0.0109151,0.0120316,0.00828481,0.00486711,0.00315576,0.00203651,0.00789073,0.00423289,0.00902705,0.00851166,0.00676957,0.00209937,0.00143083,0.000906678,0.00181232,0.00476089,0.00764841,0.00391539,0.00735461,0.0086199,0.000832379,0.00138172,0.00163236,0.00345804,0.00219843,0.00585042,0.00765637,0.0099432,0.0104604,0.00422045,0.00469094,0.00681237,0.00518893,0.00664973,0.00409804,0.0104765,0.00654948,0.00900255,0.0036156,0.000769507,0.00457743,0.00534156,0.00470541,0.00162709,0.001534,0.0051406,0.00470017,0.00561545,0.00470195,0.0056592,0.00614592,0.00827027,0.0103802,0.00206054,0.0138607,0.00627714
507,0.00294044,0.00480429,0.00594915,0.00918066,0.00973606,0.0103802,0.0109291,0.0120529,0.00823363,0.00484973,0.00315576,0.00203946,0.00785129,0.004231,0.0090033,0.00852617,0.0067902,0.00194388,0.00129397,0.000813935,0.0018183,0.00475364,0.00760748,0.00404532,0.00734804,0.0085998,0.000763904,0.00127333,0.00149552,0.00330649,0.00204709,0.00580946,0.00753899,0.00981603,0.010383,0.00430941,0.00479068,0.00691283,0.00541562,0.00684608,0.00435047,0.0109636,0.00658021,0.0089815,0.00371787,0.000822119,0.00464758,0.00542515,0.00477622,0.00176561,0.00168496,0.00524278,0.00479392,0.0057913,0.00499884,0.0059335,0.00625647,0.00833517,0.0104074,0.00210691,0.0147377,0.00622384
